stop_name,stop_id,published_line,bus_id,scheduled_arrival,predicted_arrival,actual_arrival,scheduled_delay_minutes,prediction_error_minutes,initial_distance,date,day_of_week,hour_of_day,timestamp
5 AV/9 ST,308204,B63,MTA NYCT_418,2025-04-19 15:31:16,2025-04-19 15:40:58,2025-04-19 15:06:45,9.703,-34.2116,4 stops away,2025-04-19,Saturday,15,2025-04-19 15:06:45
5 AV/9 ST,308204,B63,MTA NYCT_471,2025-04-09 12:54:42,2025-04-09 13:11:56,2025-04-09 12:48:36,17.2489,-23.3421,10 stops away,2025-04-09,Wednesday,12,2025-04-09 12:48:36
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6187,2025-04-14 08:10:51,2025-04-14 08:13:59,2025-04-14 07:40:05,3.1391,-33.8969,19 stops away,2025-04-14,Monday,8,2025-04-14 07:40:05
5 AV/9 ST,308204,B63,MTA NYCT_469,2025-04-17 13:27:21,2025-04-17 13:54:35,2025-04-17 13:48:18,27.2394,-6.2849,1 stops away,2025-04-17,Thursday,13,2025-04-17 13:48:18
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5586,2025-04-18 19:28:23,2025-04-18 19:41:47,2025-04-18 19:21:48,13.416,-19.996,2 stops away,2025-04-18,Friday,19,2025-04-18 19:21:48
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5519,2025-04-18 17:46:30,2025-04-18 18:08:58,2025-04-18 18:00:26,22.4749,-8.5331,19 stops away,2025-04-18,Friday,17,2025-04-18 18:00:26
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6226,2025-04-10 07:08:42,2025-04-10 07:31:10,2025-04-10 07:19:03,22.4752,-12.1093,10 stops away,2025-04-10,Thursday,7,2025-04-10 07:19:03
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6144,2025-04-12 12:59:44,2025-04-12 13:17:07,2025-04-12 13:03:01,17.3848,-14.093,Unknown,2025-04-12,Saturday,12,2025-04-12 13:03:01
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5519,2025-04-12 08:37:09,2025-04-12 08:39:40,2025-04-12 08:11:50,2.5313,-27.835,15 stops away,2025-04-12,Saturday,8,2025-04-12 08:11:50
5 AV/9 ST,308204,B63,MTA NYCT_418,2025-04-15 06:50:12,2025-04-15 06:45:52,2025-04-15 07:15:06,-4.3217,29.233,12 stops away,2025-04-15,Tuesday,6,2025-04-15 07:15:06
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5503,2025-04-09 19:16:12,2025-04-09 19:36:02,2025-04-09 19:03:29,19.8334,-32.5411,4 stops away,2025-04-09,Wednesday,19,2025-04-09 19:03:29
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5784,2025-04-20 18:00:51,2025-04-20 18:12:15,2025-04-20 17:43:53,11.4065,-28.3637,11 stops away,2025-04-20,Sunday,18,2025-04-20 17:43:53
5 AV/UNION ST,308207,B63,MTA NYCT_373,2025-04-16 18:14:49,2025-04-16 18:53:14,2025-04-16 18:07:56,38.4175,-45.2944,9 stops away,2025-04-16,Wednesday,18,2025-04-16 18:07:56
5 AV/UNION ST,308207,B63,MTA NYCT_406,2025-04-19 17:01:19,2025-04-19 17:17:46,2025-04-19 17:00:50,16.4596,-16.9393,16 stops away,2025-04-19,Saturday,17,2025-04-19 17:00:50
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6226,2025-04-16 08:17:53,2025-04-16 08:47:10,2025-04-16 08:30:20,29.2922,-16.8416,4 stops away,2025-04-16,Wednesday,8,2025-04-16 08:30:20
5 AV/9 ST,308204,B63,MTA NYCT_386,2025-04-19 09:34:56,2025-04-19 09:29:56,2025-04-19 09:09:54,-5.0,-20.0225,14 stops away,2025-04-19,Saturday,9,2025-04-19 09:09:54
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_263,2025-04-09 18:55:40,2025-04-09 19:02:01,2025-04-09 18:49:08,6.3549,-12.8719,12 stops away,2025-04-09,Wednesday,18,2025-04-09 18:49:08
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6144,2025-04-15 10:32:56,2025-04-15 10:57:37,2025-04-15 10:05:25,24.6905,-52.204,4 stops away,2025-04-15,Tuesday,10,2025-04-15 10:05:25
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6157,2025-04-14 06:12:19,2025-04-14 06:18:00,2025-04-14 05:51:28,5.6981,-26.5434,13 stops away,2025-04-14,Monday,6,2025-04-14 05:51:28
5 AV/9 ST,308204,B63,MTA NYCT_247,2025-04-11 19:56:43,2025-04-11 20:05:58,2025-04-11 20:07:23,9.2561,1.411,6 stops away,2025-04-11,Friday,19,2025-04-11 20:07:23
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5784,2025-04-12 12:10:00,2025-04-12 12:18:31,2025-04-12 12:12:55,8.5249,-5.6018,4 stops away,2025-04-12,Saturday,12,2025-04-12 12:12:55
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6157,2025-04-11 18:39:45,2025-04-11 18:50:31,2025-04-11 18:40:54,10.7714,-9.621,5 stops away,2025-04-11,Friday,18,2025-04-11 18:40:54
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_758,2025-04-11 05:53:55,2025-04-11 06:07:17,2025-04-11 05:36:52,13.3779,-30.427,Unknown,2025-04-11,Friday,5,2025-04-11 05:36:52
5 AV/UNION ST,308207,B63,MTA NYCT_417,2025-04-10 09:24:58,2025-04-10 09:53:40,2025-04-10 09:40:13,28.7123,-13.4602,Unknown,2025-04-10,Thursday,9,2025-04-10 09:40:13
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5528,2025-04-11 14:03:46,2025-04-11 14:25:09,2025-04-11 14:06:12,21.3864,-18.9479,14 stops away,2025-04-11,Friday,14,2025-04-11 14:06:12
5 AV/9 ST,308204,B63,MTA NYCT_758,2025-04-15 19:04:03,2025-04-15 19:19:47,2025-04-15 19:04:19,15.7406,-15.4706,12 stops away,2025-04-15,Tuesday,19,2025-04-15 19:04:19
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6144,2025-04-12 10:16:40,2025-04-12 10:25:50,2025-04-12 10:16:51,9.1822,-8.9938,3 stops away,2025-04-12,Saturday,10,2025-04-12 10:16:51
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_381,2025-04-09 08:40:06,2025-04-09 09:05:41,2025-04-09 08:24:04,25.5943,-41.6118,13 stops away,2025-04-09,Wednesday,8,2025-04-09 08:24:04
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6156,2025-04-07 20:21:27,2025-04-07 20:46:08,2025-04-07 19:51:19,24.6859,-54.8039,3 stops away,2025-04-07,Monday,20,2025-04-07 19:51:19
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6226,2025-04-08 08:43:12,2025-04-08 08:53:13,2025-04-08 08:36:35,10.0186,-16.631,12 stops away,2025-04-08,Tuesday,8,2025-04-08 08:36:35
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_248,2025-04-15 11:38:51,2025-04-15 11:54:51,2025-04-15 12:14:20,16.005,19.4887,11 stops away,2025-04-15,Tuesday,11,2025-04-15 12:14:20
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6156,2025-04-08 13:39:06,2025-04-08 13:35:48,2025-04-08 13:10:14,-3.2955,-25.5704,16 stops away,2025-04-08,Tuesday,13,2025-04-08 13:10:14
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_758,2025-04-07 17:11:47,2025-04-07 17:06:47,2025-04-07 16:52:52,-5.0,-13.9089,19 stops away,2025-04-07,Monday,17,2025-04-07 16:52:52
5 AV/9 ST,308204,B63,MTA NYCT_431,2025-04-20 15:07:41,2025-04-20 15:19:59,2025-04-20 15:39:47,12.3093,19.8049,10 stops away,2025-04-20,Sunday,15,2025-04-20 15:39:47
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6156,2025-04-08 09:18:00,2025-04-08 09:38:17,2025-04-08 09:46:16,20.2881,7.9822,7 stops away,2025-04-08,Tuesday,9,2025-04-08 09:46:16
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6157,2025-04-18 12:36:37,2025-04-18 12:54:04,2025-04-18 12:30:04,17.4626,-24.0039,4 stops away,2025-04-18,Friday,12,2025-04-18 12:30:04
5 AV/UNION ST,308207,B63,MTA NYCT_247,2025-04-12 10:57:07,2025-04-12 10:55:08,2025-04-12 10:46:29,-1.9762,-8.6463,1 stops away,2025-04-12,Saturday,10,2025-04-12 10:46:29
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6226,2025-04-07 08:39:57,2025-04-07 08:39:40,2025-04-07 08:53:05,-0.2743,13.4135,10 stops away,2025-04-07,Monday,8,2025-04-07 08:53:05
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5503,2025-04-16 22:32:33,2025-04-16 22:40:20,2025-04-16 22:51:35,7.7857,11.2505,12 stops away,2025-04-16,Wednesday,22,2025-04-16 22:51:35
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6156,2025-04-08 17:09:29,2025-04-08 17:22:06,2025-04-08 17:13:19,12.6273,-8.7793,20 stops away,2025-04-08,Tuesday,17,2025-04-08 17:13:19
5 AV/9 ST,308204,B63,MTA NYCT_373,2025-04-14 19:20:38,2025-04-14 19:34:54,2025-04-14 19:19:20,14.2795,-15.5666,14 stops away,2025-04-14,Monday,19,2025-04-14 19:19:20
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-17 16:58:20,2025-04-17 17:11:34,2025-04-17 17:05:27,13.2336,-6.1066,5 stops away,2025-04-17,Thursday,16,2025-04-17 17:05:27
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_471,2025-04-17 06:06:06,2025-04-17 06:10:43,2025-04-17 05:29:59,4.6276,-40.7441,17 stops away,2025-04-17,Thursday,6,2025-04-17 05:29:59
5 AV/UNION ST,308207,B63,MTA NYCT_263,2025-04-08 11:53:56,2025-04-08 12:16:59,2025-04-08 12:18:07,23.064,1.1308,6 stops away,2025-04-08,Tuesday,11,2025-04-08 12:18:07
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5517,2025-04-15 09:45:00,2025-04-15 10:04:35,2025-04-15 10:26:00,19.5901,21.4125,5 stops away,2025-04-15,Tuesday,9,2025-04-15 10:26:00
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5503,2025-04-09 21:30:53,2025-04-09 21:41:06,2025-04-09 21:55:06,10.224,14.008,Unknown,2025-04-09,Wednesday,21,2025-04-09 21:55:06
5 AV/9 ST,308204,B63,MTA NYCT_381,2025-04-09 10:59:53,2025-04-09 11:13:52,2025-04-09 10:37:07,13.9924,-36.7507,9 stops away,2025-04-09,Wednesday,10,2025-04-09 10:37:07
5 AV/9 ST,308204,B63,MTA NYCT_471,2025-04-13 14:02:52,2025-04-13 14:28:34,2025-04-13 14:35:24,25.7083,6.8294,13 stops away,2025-04-13,Sunday,14,2025-04-13 14:35:24
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5617,2025-04-09 17:46:12,2025-04-09 18:03:24,2025-04-09 18:04:32,17.207,1.1309,19 stops away,2025-04-09,Wednesday,17,2025-04-09 18:04:32
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5586,2025-04-18 20:27:45,2025-04-18 20:36:49,2025-04-18 20:40:09,9.0685,3.336,16 stops away,2025-04-18,Friday,20,2025-04-18 20:40:09
5 AV/UNION ST,308207,B63,MTA NYCT_471,2025-04-18 19:55:31,2025-04-18 19:50:31,2025-04-18 19:13:52,-5.0,-36.6437,5 stops away,2025-04-18,Friday,19,2025-04-18 19:13:52
5 AV/9 ST,308204,B63,MTA NYCT_469,2025-04-17 10:50:18,2025-04-17 11:11:07,2025-04-17 10:51:07,20.8237,-19.9909,2 stops away,2025-04-17,Thursday,10,2025-04-17 10:51:07
5 AV/9 ST,308204,B63,MTA NYCT_263,2025-04-18 06:50:23,2025-04-18 07:04:38,2025-04-18 06:20:56,14.2641,-43.714,1 stops away,2025-04-18,Friday,6,2025-04-18 06:20:56
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5784,2025-04-09 09:29:51,2025-04-09 10:12:09,2025-04-09 10:23:18,42.3103,11.15,12 stops away,2025-04-09,Wednesday,9,2025-04-09 10:23:18
5 AV/UNION ST,308207,B63,MTA NYCT_247,2025-04-12 12:04:27,2025-04-12 12:12:44,2025-04-12 11:49:24,8.2942,-23.3433,18 stops away,2025-04-12,Saturday,12,2025-04-12 11:49:24
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_758,2025-04-09 14:54:27,2025-04-09 15:15:42,2025-04-09 15:43:58,21.2516,28.2741,8 stops away,2025-04-09,Wednesday,14,2025-04-09 15:43:58
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6157,2025-04-09 08:42:06,2025-04-09 09:13:00,2025-04-09 09:45:22,30.9104,32.368,6 stops away,2025-04-09,Wednesday,8,2025-04-09 09:45:22
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_373,2025-04-17 08:42:40,2025-04-17 08:49:39,2025-04-17 08:17:20,6.99,-32.3101,15 stops away,2025-04-17,Thursday,8,2025-04-17 08:17:20
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6156,2025-04-07 14:47:58,2025-04-07 14:50:21,2025-04-07 14:45:19,2.394,-5.0405,Unknown,2025-04-07,Monday,14,2025-04-07 14:45:19
5 AV/9 ST,308204,B63,MTA NYCT_388,2025-04-14 18:14:05,2025-04-14 18:35:04,2025-04-14 18:17:11,20.9889,-17.8782,20 stops away,2025-04-14,Monday,18,2025-04-14 18:17:11
5 AV/UNION ST,308207,B63,MTA NYCT_431,2025-04-20 09:27:43,2025-04-20 09:53:02,2025-04-20 10:05:05,25.318,12.0539,6 stops away,2025-04-20,Sunday,9,2025-04-20 10:05:05
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_263,2025-04-12 12:45:29,2025-04-12 12:42:30,2025-04-12 12:15:00,-2.9681,-27.5009,12 stops away,2025-04-12,Saturday,12,2025-04-12 12:15:00
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5528,2025-04-17 05:30:23,2025-04-17 05:44:00,2025-04-17 05:19:18,13.6299,-24.7065,Unknown,2025-04-17,Thursday,5,2025-04-17 05:19:18
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5508,2025-04-11 17:39:39,2025-04-11 17:48:13,2025-04-11 17:55:39,8.5729,7.4311,13 stops away,2025-04-11,Friday,17,2025-04-11 17:55:39
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5519,2025-04-13 14:45:26,2025-04-13 14:44:28,2025-04-13 14:23:21,-0.9608,-21.1136,3 stops away,2025-04-13,Sunday,14,2025-04-13 14:23:21
5 AV/9 ST,308204,B63,MTA NYCT_407,2025-04-16 11:39:49,2025-04-16 11:55:06,2025-04-16 11:28:06,15.2935,-27.0003,18 stops away,2025-04-16,Wednesday,11,2025-04-16 11:28:06
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6226,2025-04-18 08:57:23,2025-04-18 09:26:07,2025-04-18 08:59:13,28.7352,-26.8934,11 stops away,2025-04-18,Friday,8,2025-04-18 08:59:13
5 AV/9 ST,308204,B63,MTA NYCT_263,2025-04-18 06:20:39,2025-04-18 06:45:07,2025-04-18 06:27:48,24.4733,-17.3116,Unknown,2025-04-18,Friday,6,2025-04-18 06:27:48
5 AV/UNION ST,308207,B63,MTA NYCT_758,2025-04-13 11:44:22,2025-04-13 12:00:04,2025-04-13 12:01:36,15.7058,1.5386,4 stops away,2025-04-13,Sunday,11,2025-04-13 12:01:36
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5519,2025-04-11 11:43:14,2025-04-11 11:50:23,2025-04-11 10:51:24,7.1659,-58.9949,14 stops away,2025-04-11,Friday,11,2025-04-11 10:51:24
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5617,2025-04-12 17:00:54,2025-04-12 17:20:29,2025-04-12 17:07:28,19.5996,-13.0295,1 stops away,2025-04-12,Saturday,17,2025-04-12 17:07:28
5 AV/UNION ST,308207,B63,MTA NYCT_439,2025-04-10 14:58:57,2025-04-10 15:16:10,2025-04-10 14:56:41,17.2245,-19.4908,8 stops away,2025-04-10,Thursday,14,2025-04-10 14:56:41
5 AV/UNION ST,308207,B63,MTA NYCT_247,2025-04-20 17:53:32,2025-04-20 18:03:02,2025-04-20 18:31:52,9.512,28.8363,15 stops away,2025-04-20,Sunday,17,2025-04-20 18:31:52
5 AV/9 ST,308204,B63,MTA NYCT_403,2025-04-10 17:34:07,2025-04-10 17:34:05,2025-04-10 17:35:22,-0.0225,1.2775,3 stops away,2025-04-10,Thursday,17,2025-04-10 17:35:22
5 AV/UNION ST,308207,B63,MTA NYCT_386,2025-04-20 16:46:36,2025-04-20 16:54:16,2025-04-20 16:32:25,7.6738,-21.8531,12 stops away,2025-04-20,Sunday,16,2025-04-20 16:32:25
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-17 19:20:56,2025-04-17 19:30:44,2025-04-17 18:58:46,9.8046,-31.9652,4 stops away,2025-04-17,Thursday,19,2025-04-17 18:58:46
5 AV/9 ST,308204,B63,MTA NYCT_469,2025-04-18 10:37:27,2025-04-18 10:54:48,2025-04-18 11:10:16,17.3554,15.4771,16 stops away,2025-04-18,Friday,10,2025-04-18 11:10:16
5 AV/9 ST,308204,B63,MTA NYCT_431,2025-04-11 16:13:15,2025-04-11 16:37:59,2025-04-11 16:25:38,24.7427,-12.3572,4 stops away,2025-04-11,Friday,16,2025-04-11 16:25:38
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5517,2025-04-10 06:27:46,2025-04-10 06:31:52,2025-04-10 06:28:27,4.1153,-3.4174,19 stops away,2025-04-10,Thursday,6,2025-04-10 06:28:27
5 AV/UNION ST,308207,B63,MTA NYCT_381,2025-04-10 19:34:06,2025-04-10 20:04:55,2025-04-10 19:42:06,30.829,-22.8243,1 stops away,2025-04-10,Thursday,19,2025-04-10 19:42:06
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6226,2025-04-15 21:45:05,2025-04-15 21:54:23,2025-04-15 21:27:39,9.3041,-26.725,2 stops away,2025-04-15,Tuesday,21,2025-04-15 21:27:39
5 AV/9 ST,308204,B63,MTA NYCT_386,2025-04-09 09:45:16,2025-04-09 09:57:46,2025-04-09 08:43:49,12.51,-73.9539,Unknown,2025-04-09,Wednesday,9,2025-04-09 08:43:49
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5587,2025-04-09 15:27:04,2025-04-09 15:43:00,2025-04-09 15:10:08,15.9428,-32.8759,18 stops away,2025-04-09,Wednesday,15,2025-04-09 15:10:08
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5586,2025-04-19 16:11:48,2025-04-19 16:06:48,2025-04-19 16:08:29,-5.0,1.6935,Unknown,2025-04-19,Saturday,16,2025-04-19 16:08:29
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5528,2025-04-20 07:42:08,2025-04-20 07:43:20,2025-04-20 07:21:25,1.2043,-21.9156,9 stops away,2025-04-20,Sunday,7,2025-04-20 07:21:25
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5586,2025-04-14 09:46:13,2025-04-14 10:23:39,2025-04-14 09:38:35,37.4471,-45.0639,5 stops away,2025-04-14,Monday,9,2025-04-14 09:38:35
5 AV/9 ST,308204,B63,MTA NYCT_247,2025-04-12 09:02:51,2025-04-12 08:58:18,2025-04-12 08:49:32,-4.5406,-8.7695,Unknown,2025-04-12,Saturday,9,2025-04-12 08:49:32
5 AV/UNION ST,308207,B63,MTA NYCT_431,2025-04-07 17:07:12,2025-04-07 17:40:36,2025-04-07 16:51:58,33.406,-48.6344,11 stops away,2025-04-07,Monday,17,2025-04-07 16:51:58
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-14 16:08:03,2025-04-14 16:31:59,2025-04-14 16:29:58,23.948,-2.0297,5 stops away,2025-04-14,Monday,16,2025-04-14 16:29:58
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_771,2025-04-16 21:27:48,2025-04-16 21:22:48,2025-04-16 21:25:28,-5.0,2.6733,15 stops away,2025-04-16,Wednesday,21,2025-04-16 21:25:28
5 AV/9 ST,308204,B63,MTA NYCT_439,2025-04-13 18:04:45,2025-04-13 18:30:55,2025-04-13 18:09:35,26.1767,-21.3343,20 stops away,2025-04-13,Sunday,18,2025-04-13 18:09:35
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6157,2025-04-15 20:52:29,2025-04-15 21:15:37,2025-04-15 21:25:36,23.1449,9.9808,16 stops away,2025-04-15,Tuesday,20,2025-04-15 21:25:36
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5784,2025-04-12 19:13:32,2025-04-12 19:24:24,2025-04-12 19:00:03,10.8765,-24.3542,3 stops away,2025-04-12,Saturday,19,2025-04-12 19:00:03
5 AV/9 ST,308204,B63,MTA NYCT_471,2025-04-08 15:36:14,2025-04-08 15:40:27,2025-04-08 15:25:03,4.231,-15.4049,6 stops away,2025-04-08,Tuesday,15,2025-04-08 15:25:03
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6156,2025-04-14 08:17:23,2025-04-14 08:43:23,2025-04-14 08:21:47,26.0144,-21.6023,9 stops away,2025-04-14,Monday,8,2025-04-14 08:21:47
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_6157,2025-04-15 12:32:51,2025-04-15 12:27:51,2025-04-15 12:40:41,-5.0,12.8406,15 stops away,2025-04-15,Tuesday,12,2025-04-15 12:40:41
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_418,2025-04-08 15:57:43,2025-04-08 16:11:50,2025-04-08 15:49:01,14.1169,-22.8012,Unknown,2025-04-08,Tuesday,15,2025-04-08 15:49:01
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5617,2025-04-11 18:02:15,2025-04-11 18:31:55,2025-04-11 18:50:18,29.6788,18.3744,4 stops away,2025-04-11,Friday,18,2025-04-11 18:50:18
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5617,2025-04-12 15:39:12,2025-04-12 15:34:12,2025-04-12 15:28:59,-5.0,-5.2026,4 stops away,2025-04-12,Saturday,15,2025-04-12 15:28:59
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6144,2025-04-17 12:08:02,2025-04-17 12:08:24,2025-04-17 12:04:36,0.3735,-3.8004,9 stops away,2025-04-17,Thursday,12,2025-04-17 12:04:36
5 AV/UNION ST,308207,B63,MTA NYCT_771,2025-04-16 08:05:43,2025-04-16 08:26:05,2025-04-16 08:25:15,20.3811,-0.8464,9 stops away,2025-04-16,Wednesday,8,2025-04-16 08:25:15
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6144,2025-04-15 10:26:57,2025-04-15 10:35:12,2025-04-15 09:40:06,8.2564,-55.0974,5 stops away,2025-04-15,Tuesday,10,2025-04-15 09:40:06
5 AV/9 ST,308204,M86-SBS,MTA NYCT_5586,2025-04-08 18:12:29,2025-04-08 18:25:29,2025-04-08 18:19:41,13.0078,-5.7954,9 stops away,2025-04-08,Tuesday,18,2025-04-08 18:19:41
5 AV/9 ST,308204,B63,MTA NYCT_388,2025-04-12 16:22:46,2025-04-12 16:50:42,2025-04-12 16:10:46,27.9463,-39.931,8 stops away,2025-04-12,Saturday,16,2025-04-12 16:10:46
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_6226,2025-04-11 21:54:02,2025-04-11 22:15:15,2025-04-11 21:46:39,21.23,-28.6015,17 stops away,2025-04-11,Friday,21,2025-04-11 21:46:39
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5519,2025-04-14 17:32:55,2025-04-14 17:56:17,2025-04-14 17:30:40,23.3712,-25.618,19 stops away,2025-04-14,Monday,17,2025-04-14 17:30:40
5 AV/9 ST,308204,B63,MTA NYCT_772,2025-04-19 20:47:02,2025-04-19 20:58:34,2025-04-19 21:03:16,11.5485,4.6923,5 stops away,2025-04-19,Saturday,20,2025-04-19 21:03:16
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_418,2025-04-07 18:39:19,2025-04-07 18:42:25,2025-04-07 18:13:07,3.1056,-29.2941,3 stops away,2025-04-07,Monday,18,2025-04-07 18:13:07
5 AV/9 ST,308204,B63,MTA NYCT_417,2025-04-13 10:28:23,2025-04-13 10:39:57,2025-04-13 11:17:17,11.5722,37.3365,18 stops away,2025-04-13,Sunday,10,2025-04-13 11:17:17
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_418,2025-04-08 21:01:44,2025-04-08 21:06:53,2025-04-08 21:36:25,5.1629,29.5209,18 stops away,2025-04-08,Tuesday,21,2025-04-08 21:36:25
5 AV/UNION ST,308207,M86-SBS,MTA NYCT_5519,2025-04-08 15:16:17,2025-04-08 15:45:49,2025-04-08 15:29:07,29.5376,-16.6968,14 stops away,2025-04-08,Tuesday,15,2025-04-08 15:29:07
5 AV/9 ST,308204,M86-SBS,MTA NYCT_6226,2025-04-20 21:31:03,2025-04-20 21:38:30,2025-04-20 21:08:57,7.4657,-29.5571,19 stops away,2025-04-20,Sunday,21,2025-04-20 21:08:57
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5519,2025-04-08 07:01:07,2025-04-08 07:18:59,2025-04-08 06:33:59,17.8804,-45.0099,15 stops away,2025-04-08,Tuesday,7,2025-04-08 06:33:59
5 AV/9 ST,308204,B63,MTA NYCT_771,2025-04-09 10:49:03,2025-04-09 11:00:54,2025-04-09 11:18:40,11.852,17.7742,10 stops away,2025-04-09,Wednesday,10,2025-04-09 11:18:40
5 AV/9 ST,308204,B63,MTA NYCT_469,2025-04-10 07:53:24,2025-04-10 08:04:21,2025-04-10 07:44:33,10.9587,-19.7978,17 stops away,2025-04-10,Thursday,7,2025-04-10 07:44:33
W 86 ST/AMSTERDAM AV,401912,M86-SBS,MTA NYCT_5586,2025-04-11 16:51:43,2025-04-11 16:48:46,2025-04-11 16:42:16,-2.9395,-6.5043,Unknown,2025-04-11,Friday,16,2025-04-11 16:42:16
5 AV/9 ST,308204,B63,MTA NYCT_418,2025-04-19 21:32:06,2025-04-19 21:44:20,2025-04-19 21:31:07,12.2481,-13.2152,15 stops away,2025-04-19,Saturday,21,2025-04-19 21:31:07
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_418,2025-04-13 19:10:18,2025-04-13 19:18:27,2025-04-13 18:57:32,8.157,-20.9229,10 stops away,2025-04-13,Sunday,19,2025-04-13 18:57:32
W 86 ST/AMSTERDAM AV,401912,B63,MTA NYCT_772,2025-04-17 08:05:32,2025-04-17 08:30:40,2025-04-17 08:15:28,25.1492,-15.2157,10 stops away,2025-04-17,Thursday,8,2025-04-17 08:15:28
5 AV/9 ST,308204,B63,MTA NYCT_771,2025-04-08 19:59:22,2025-04-08 20:14:32,2025-04-08 20:04:35,15.1773,-9.9441,12 stops away,2025-04-08,Tuesday,19,2025-04-08 20:04:35
5 AV/9 ST,308204,B63,MTA NYCT_403,2025-04-14 11:05:57,2025-04-14 11:27:59,2025-04-14 11:28:02,22.0491,0.0459,2 stops away,2025-04-14,Monday,11,2025-04-14 11:28:02
5 AV/9 ST,308204,B63,MTA NYCT_418,2025-04-10 20:29:17,2025-04-10 20:43:25,2025-04-10 21:01:39,14.1393,18.24,5 stops away,2025-04-10,Thursday,20,2025-04-10 21:01:39
